record_id,vendor,category,amount,site_id,approver,submitted_at,is_anomaly,anomaly_type
257,Everest Manpower Contractors,labor,34268.01,SITE-002,A. Fernandes,2025-02-04 09:13:00,0,none
258,SafeSite PPE & Consumables,misc,6855.85,SITE-004,N. Rao,2025-02-27 14:59:00,0,none
259,Municipal Permits & Fees,misc,11428.58,SITE-006,K. Iyer,2025-03-18 14:48:00,0,none
260,Konkan Aggregates Pvt Ltd,materials,25490.79,SITE-003,R. Mehta,2025-04-09 16:07:00,0,none
261,TerraMove Heavy Machinery,equipment,375613.4,SITE-003,K. Iyer,2025-01-22 11:20:00,1,unusual_approver
262,Everest Manpower Contractors,labor,71878.83,SITE-004,M. Sharma,2025-02-28 17:04:00,0,none
263,SafeSite PPE & Consumables,misc,5971.66,SITE-009,R. Mehta,2025-06-24 18:07:00,0,none
264,Goa Timber & Plywood,materials,36781.8,SITE-004,K. Iyer,2025-02-10 08:33:00,0,none
265,TerraMove Heavy Machinery,equipment,106727.12,SITE-009,J. D'Souza,2025-03-17 16:06:00,0,none
266,SafeSite PPE & Consumables,misc,6927.31,SITE-005,R. Mehta,2025-04-24 11:53:00,0,none
267,Everest Manpower Contractors,labor,62451.93,SITE-004,A. Fernandes,2025-06-05 18:10:00,0,none
268,BuildRight Steel & Rebar,materials,40390.04,SITE-006,K. Iyer,2025-02-18 15:38:00,0,none
269,Zenith Office & Site Supplies,misc,13012.45,SITE-010,J. D'Souza,2025-02-20 17:03:00,0,none
270,Union Skilled Workforce,labor,59820.27,SITE-010,S. Kulkarni,2025-03-21 09:36:00,0,none
271,BuildRight Steel & Rebar,materials,73288.12,SITE-009,R. Mehta,2025-02-25 14:12:00,0,none
272,Everest Manpower Contractors,labor,27971.74,SITE-001,M. Sharma,2025-05-19 13:06:00,0,none
273,Everest Manpower Contractors,labor,45688.52,SITE-005,M. Sharma,2025-06-26 18:19:00,0,none
274,BuildRight Steel & Rebar,materials,42711.09,SITE-009,K. Iyer,2025-02-03 10:19:00,0,none
275,Union Skilled Workforce,labor,57154.89,SITE-005,R. Mehta,2025-06-03 11:01:00,0,none
276,PowerLift Cranes & Equipment,equipment,157862.7,SITE-005,K. Iyer,2025-02-27 15:17:00,0,none
277,Goa Timber & Plywood,materials,27599.16,SITE-002,J. D'Souza,2025-03-19 13:37:00,0,none
278,BuildRight Steel & Rebar,materials,136327.79,SITE-008,K. Iyer,2025-04-08 17:07:00,0,none
279,BuildRight Steel & Rebar,materials,67158.17,SITE-005,R. Mehta,2025-03-26 13:29:00,0,none
280,Everest Manpower Contractors,labor,53625.08,SITE-002,P. Singh,2025-03-25 18:04:00,0,none
281,TerraMove Heavy Machinery,equipment,131113.79,SITE-008,J. D'Souza,2025-06-25 10:15:00,0,none
282,PowerLift Cranes & Equipment,equipment,79933.98,SITE-002,K. Iyer,2025-03-19 13:47:00,0,none
283,Konkan Aggregates Pvt Ltd,materials,33645.97,SITE-003,N. Rao,2025-05-19 09:17:00,0,none
284,Konkan Aggregates Pvt Ltd,materials,28790.45,SITE-009,R. Mehta,2025-02-21 14:30:00,0,none
285,Union Skilled Workforce,labor,94943.1,SITE-001,R. Mehta,2025-04-17 17:34:00,0,none
286,Municipal Permits & Fees,misc,20680.17,SITE-005,J. D'Souza,2025-03-27 09:06:00,0,none
287,Coastal Scaffolding Rentals,equipment,29037.68,SITE-005,P. Singh,2025-04-01 08:09:00,0,none
288,Shree Cement Suppliers,materials,26241.63,SITE-002,J. D'Souza,2025-02-07 14:36:00,0,none
289,SafeSite PPE & Consumables,misc,7058.44,SITE-002,R. Mehta,2025-02-25 18:02:00,0,none
290,Goa Timber & Plywood,materials,15974.03,SITE-003,N. Rao,2025-01-08 16:56:00,0,none
291,Municipal Permits & Fees,misc,10949.78,SITE-005,K. Iyer,2025-06-18 12:07:00,0,none
292,Zenith Office & Site Supplies,misc,6087.97,SITE-003,J. D'Souza,2025-02-12 14:31:00,0,none
293,Sagar Labour Solutions,labor,42076.01,SITE-005,K. Iyer,2025-04-30 18:07:00,0,none
294,SafeSite PPE & Consumables,misc,27697.01,SITE-007,R. Mehta,2025-02-03 08:20:00,0,none
295,Municipal Permits & Fees,misc,17010.79,SITE-009,N. Rao,2025-05-30 09:22:00,0,none
296,Sagar Labour Solutions,labor,40738.74,SITE-001,K. Iyer,2025-05-02 16:21:00,0,none
297,Sagar Labour Solutions,labor,45474.36,SITE-004,A. Fernandes,2025-01-17 16:11:00,0,none
298,TerraMove Heavy Machinery,equipment,238899.74,SITE-004,J. D'Souza,2025-02-03 17:57:00,0,none
299,Konkan Aggregates Pvt Ltd,materials,51853.81,SITE-006,R. Mehta,2025-04-02 11:08:00,0,none
300,PowerLift Cranes & Equipment,equipment,123944.73,SITE-008,K. Iyer,2025-04-25 15:30:00,0,none
301,Coastal Scaffolding Rentals,equipment,41804.96,SITE-009,K. Iyer,2025-05-26 10:24:00,0,none
302,BuildRight Steel & Rebar,materials,41994.31,SITE-007,K. Iyer,2025-03-11 12:02:00,0,none
303,SafeSite PPE & Consumables,misc,7940.62,SITE-006,N. Rao,2025-06-13 13:53:00,0,none
304,Coastal Scaffolding Rentals,equipment,44254.45,SITE-001,P. Singh,2025-02-14 12:26:00,0,none
305,Goa Timber & Plywood,materials,19244.98,SITE-001,K. Iyer,2025-06-04 18:13:00,0,none
306,Everest Manpower Contractors,labor,37545.28,SITE-006,P. Singh,2025-02-13 13:06:00,0,none
307,Sagar Labour Solutions,labor,24120.11,SITE-009,A. Fernandes,2025-02-03 16:57:00,0,none
308,SafeSite PPE & Consumables,misc,3893.06,SITE-008,R. Mehta,2025-01-20 08:16:00,0,none
309,Union Skilled Workforce,labor,184542.22,SITE-003,S. Kulkarni,2025-02-14 15:34:00,0,none
310,Municipal Permits & Fees,misc,10020.97,SITE-002,K. Iyer,2025-02-20 08:00:00,0,none
311,Coastal Scaffolding Rentals,equipment,48626.35,SITE-006,P. Singh,2025-02-13 12:36:00,0,none
312,Zenith Office & Site Supplies,misc,5097.85,SITE-006,S. Kulkarni,2025-04-02 15:05:00,0,none
313,Everest Manpower Contractors,labor,84327.36,SITE-004,P. Singh,2025-01-10 16:08:00,0,none
314,Sagar Labour Solutions,labor,37353.18,SITE-006,K. Iyer,2025-01-30 11:27:00,0,none
315,BuildRight Steel & Rebar,materials,57393.02,SITE-002,K. Iyer,2025-02-05 09:43:00,0,none
316,TerraMove Heavy Machinery,equipment,142907.73,SITE-002,J. D'Souza,2025-01-02 15:48:00,0,none
317,Union Skilled Workforce,labor,40849.38,SITE-008,S. Kulkarni,2025-01-21 11:03:00,0,none
318,Everest Manpower Contractors,labor,41322.48,SITE-001,M. Sharma,2025-04-04 16:59:00,0,none
319,TerraMove Heavy Machinery,equipment,81782.51,SITE-002,M. Sharma,2025-05-01 17:07:00,0,none
320,Konkan Aggregates Pvt Ltd,materials,17148.47,SITE-005,N. Rao,2025-01-08 09:04:00,0,none
321,Konkan Aggregates Pvt Ltd,materials,13426.85,SITE-008,R. Mehta,2025-04-30 08:11:00,0,none
322,Sagar Labour Solutions,labor,36075.08,SITE-007,K. Iyer,2025-04-24 16:31:00,0,none
323,Everest Manpower Contractors,labor,49885.8,SITE-006,M. Sharma,2025-01-10 08:00:00,0,none
324,Sagar Labour Solutions,labor,31279.66,SITE-009,P. Singh,2025-01-02 17:32:00,0,none
325,Sagar Labour Solutions,labor,31909.6,SITE-005,K. Iyer,2025-06-20 08:47:00,0,none
326,Municipal Permits & Fees,misc,14908.86,SITE-008,K. Iyer,2025-05-09 18:11:00,0,none
327,Municipal Permits & Fees,misc,22377.55,SITE-005,N. Rao,2025-06-10 12:49:00,0,none
328,SafeSite PPE & Consumables,misc,11964.34,SITE-002,N. Rao,2025-01-01 11:54:00,0,none
329,Zenith Office & Site Supplies,misc,5564.92,SITE-006,J. D'Souza,2025-04-11 09:24:00,1,duplicate
330,Coastal Scaffolding Rentals,equipment,76708.98,SITE-004,P. Singh,2025-03-19 08:02:00,0,none
331,SafeSite PPE & Consumables,misc,11181.23,SITE-004,R. Mehta,2025-03-04 15:17:00,0,none
332,Municipal Permits & Fees,misc,14955.44,SITE-003,K. Iyer,2025-01-02 09:56:00,0,none
333,Everest Manpower Contractors,labor,350000.0,SITE-001,A. Fernandes,2025-01-06 12:46:00,1,round_number
334,Zenith Office & Site Supplies,misc,5498.88,SITE-007,N. Rao,2025-06-17 14:13:00,0,none
335,SafeSite PPE & Consumables,misc,34350.08,SITE-004,R. Mehta,2025-05-07 16:33:00,1,extreme_outlier
336,Everest Manpower Contractors,labor,56252.14,SITE-003,M. Sharma,2025-01-28 11:35:00,0,none
337,Coastal Scaffolding Rentals,equipment,21888.64,SITE-006,P. Singh,2025-04-09 15:11:00,0,none
338,Sagar Labour Solutions,labor,30374.05,SITE-001,A. Fernandes,2025-01-13 11:08:00,0,none
339,Sagar Labour Solutions,labor,34060.5,SITE-008,K. Iyer,2025-01-08 10:36:00,0,none
340,BuildRight Steel & Rebar,materials,54328.26,SITE-009,R. Mehta,2025-05-13 08:11:00,0,none
341,TerraMove Heavy Machinery,equipment,223745.36,SITE-002,J. D'Souza,2025-04-01 14:38:00,0,none
342,Konkan Aggregates Pvt Ltd,materials,31580.52,SITE-004,N. Rao,2025-01-31 11:44:00,0,none
343,PowerLift Cranes & Equipment,equipment,300256.54,SITE-002,R. Mehta,2025-01-23 14:54:00,0,none
344,Goa Timber & Plywood,materials,8696.48,SITE-008,K. Iyer,2025-01-10 09:03:00,0,none
345,Konkan Aggregates Pvt Ltd,materials,21052.58,SITE-001,R. Mehta,2025-05-19 15:41:00,0,none
346,Everest Manpower Contractors,labor,59387.85,SITE-008,M. Sharma,2025-02-24 17:22:00,0,none
347,TerraMove Heavy Machinery,equipment,270149.72,SITE-002,M. Sharma,2025-06-18 18:24:00,0,none
348,Union Skilled Workforce,labor,93450.42,SITE-001,S. Kulkarni,2025-06-03 09:38:00,0,none
349,TerraMove Heavy Machinery,equipment,227929.06,SITE-005,M. Sharma,2025-06-09 11:58:00,0,none
350,Zenith Office & Site Supplies,misc,6516.47,SITE-001,S. Kulkarni,2025-05-26 13:18:00,0,none
351,Union Skilled Workforce,labor,38833.13,SITE-003,S. Kulkarni,2025-01-10 12:35:00,0,none
352,PowerLift Cranes & Equipment,equipment,138328.75,SITE-004,M. Sharma,2025-01-29 17:46:00,0,none
353,Municipal Permits & Fees,misc,10243.06,SITE-005,K. Iyer,2025-02-05 17:48:00,0,none
354,Sagar Labour Solutions,labor,25255.27,SITE-008,P. Singh,2025-06-26 10:44:00,0,none
355,Goa Timber & Plywood,materials,10826.21,SITE-001,N. Rao,2025-02-12 17:03:00,0,none
356,Shree Cement Suppliers,materials,55510.65,SITE-002,J. D'Souza,2025-02-11 15:17:00,0,none
357,Sagar Labour Solutions,labor,36102.58,SITE-003,K. Iyer,2025-05-02 13:01:00,0,none
358,Zenith Office & Site Supplies,misc,10253.88,SITE-010,S. Kulkarni,2025-01-17 18:59:00,0,none
359,Union Skilled Workforce,labor,49624.46,SITE-006,R. Mehta,2025-06-18 09:29:00,0,none
360,SafeSite PPE & Consumables,misc,9790.28,SITE-009,N. Rao,2025-04-14 18:23:00,1,duplicate
361,Municipal Permits & Fees,misc,13582.96,SITE-001,N. Rao,2025-01-15 16:15:00,0,none
362,Coastal Scaffolding Rentals,equipment,26878.36,SITE-010,K. Iyer,2025-03-05 17:56:00,0,none
363,Municipal Permits & Fees,misc,20676.81,SITE-009,K. Iyer,2025-06-24 09:38:00,0,none
364,Municipal Permits & Fees,misc,15254.21,SITE-007,K. Iyer,2025-06-10 13:01:00,0,none
365,Municipal Permits & Fees,misc,16855.08,SITE-007,N. Rao,2025-05-20 15:39:00,0,none
366,Goa Timber & Plywood,materials,16726.39,SITE-001,N. Rao,2025-01-15 18:57:00,0,none
367,Konkan Aggregates Pvt Ltd,materials,26050.43,SITE-005,N. Rao,2025-05-05 18:50:00,0,none
368,Coastal Scaffolding Rentals,equipment,80907.27,SITE-005,P. Singh,2025-04-09 13:12:00,0,none
369,Coastal Scaffolding Rentals,equipment,43971.25,SITE-001,K. Iyer,2025-06-26 09:17:00,1,duplicate
370,TerraMove Heavy Machinery,equipment,205833.38,SITE-004,J. D'Souza,2025-04-18 18:55:00,0,none
371,Union Skilled Workforce,labor,80971.9,SITE-007,R. Mehta,2025-01-31 08:56:00,0,none
372,Everest Manpower Contractors,labor,66025.83,SITE-004,A. Fernandes,2025-01-15 13:09:00,0,none
373,TerraMove Heavy Machinery,equipment,238704.58,SITE-001,J. D'Souza,2025-03-06 08:00:00,0,none
374,Coastal Scaffolding Rentals,equipment,75385.34,SITE-002,K. Iyer,2025-05-15 10:29:00,0,none
375,Goa Timber & Plywood,materials,30588.03,SITE-004,N. Rao,2025-02-11 09:59:00,0,none
376,PowerLift Cranes & Equipment,equipment,45341.97,SITE-001,M. Sharma,2025-06-05 10:34:00,0,none
377,Konkan Aggregates Pvt Ltd,materials,26175.33,SITE-007,R. Mehta,2025-02-20 13:51:00,0,none
378,PowerLift Cranes & Equipment,equipment,101975.24,SITE-003,K. Iyer,2025-01-10 18:42:00,0,none
379,Konkan Aggregates Pvt Ltd,materials,13638.57,SITE-009,R. Mehta,2025-03-19 17:58:00,0,none
380,Goa Timber & Plywood,materials,12731.7,SITE-007,K. Iyer,2025-04-24 14:11:00,0,none
381,Shree Cement Suppliers,materials,59182.38,SITE-001,J. D'Souza,2025-01-14 11:33:00,0,none
382,Municipal Permits & Fees,misc,13135.28,SITE-004,J. D'Souza,2025-04-21 14:17:00,0,none
383,SafeSite PPE & Consumables,misc,11824.93,SITE-005,N. Rao,2025-05-15 10:49:00,0,none
384,Union Skilled Workforce,labor,47012.11,SITE-002,R. Mehta,2025-05-07 10:19:00,0,none
385,Zenith Office & Site Supplies,misc,11437.0,SITE-009,J. D'Souza,2025-01-08 13:12:00,0,none
386,BuildRight Steel & Rebar,materials,88765.02,SITE-009,R. Mehta,2025-02-10 18:07:00,0,none
387,Everest Manpower Contractors,labor,47917.4,SITE-007,P. Singh,2025-02-17 10:22:00,0,none
388,Coastal Scaffolding Rentals,equipment,18188.3,SITE-002,P. Singh,2025-06-24 15:13:00,0,none
389,Shree Cement Suppliers,materials,52136.12,SITE-006,M. Sharma,2025-06-26 16:36:00,0,none
390,Union Skilled Workforce,labor,21224.54,SITE-005,R. Mehta,2025-01-28 11:13:00,0,none
391,Goa Timber & Plywood,materials,12913.9,SITE-007,N. Rao,2025-01-01 12:28:00,0,none
392,Konkan Aggregates Pvt Ltd,materials,34586.66,SITE-005,N. Rao,2025-01-27 12:16:00,0,none
393,Sagar Labour Solutions,labor,14006.38,SITE-006,P. Singh,2025-04-11 13:58:00,0,none
394,Konkan Aggregates Pvt Ltd,materials,60534.71,SITE-006,N. Rao,2025-04-28 08:19:00,0,none
395,Union Skilled Workforce,labor,47872.93,SITE-001,S. Kulkarni,2025-03-03 12:59:00,0,none
396,SafeSite PPE & Consumables,misc,88493.46,SITE-009,R. Mehta,2025-03-13 08:26:00,1,extreme_outlier
397,SafeSite PPE & Consumables,misc,11521.36,SITE-004,N. Rao,2025-02-19 15:06:00,0,none
398,SafeSite PPE & Consumables,misc,2906.17,SITE-006,R. Mehta,2025-04-21 08:18:00,0,none
399,Shree Cement Suppliers,materials,21004.18,SITE-010,M. Sharma,2025-02-10 11:26:00,0,none
400,BuildRight Steel & Rebar,materials,84427.24,SITE-006,R. Mehta,2025-02-21 11:11:00,0,none
401,PowerLift Cranes & Equipment,equipment,94567.93,SITE-001,K. Iyer,2025-01-17 12:23:00,0,none
402,PowerLift Cranes & Equipment,equipment,200981.59,SITE-001,M. Sharma,2025-02-05 08:45:00,0,none
403,Sagar Labour Solutions,labor,19471.92,SITE-005,A. Fernandes,2025-05-08 09:14:00,0,none
404,BuildRight Steel & Rebar,materials,350000.0,SITE-006,K. Iyer,2025-03-20 09:20:00,1,round_number
405,Zenith Office & Site Supplies,misc,6891.52,SITE-004,N. Rao,2025-01-21 17:58:00,0,none
406,Municipal Permits & Fees,misc,11899.41,SITE-005,K. Iyer,2025-03-20 12:41:00,0,none
407,PowerLift Cranes & Equipment,equipment,281866.05,SITE-007,K. Iyer,2025-02-27 18:46:00,0,none
408,SafeSite PPE & Consumables,misc,7117.21,SITE-009,R. Mehta,2025-03-17 08:21:00,0,none
409,Union Skilled Workforce,labor,34437.29,SITE-007,R. Mehta,2025-04-28 12:46:00,0,none
410,PowerLift Cranes & Equipment,equipment,210895.13,SITE-008,R. Mehta,2025-05-13 15:05:00,0,none
411,Goa Timber & Plywood,materials,22746.31,SITE-005,J. D'Souza,2025-06-16 12:34:00,0,none
412,BuildRight Steel & Rebar,materials,71083.35,SITE-008,R. Mehta,2025-04-04 10:47:00,0,none
413,Zenith Office & Site Supplies,misc,6732.57,SITE-006,S. Kulkarni,2025-03-07 18:52:00,0,none
414,BuildRight Steel & Rebar,materials,116275.68,SITE-010,R. Mehta,2025-02-13 18:19:00,0,none
415,Coastal Scaffolding Rentals,equipment,53677.5,SITE-010,P. Singh,2025-04-16 13:09:00,0,none
416,Union Skilled Workforce,labor,84051.37,SITE-004,R. Mehta,2025-05-30 10:08:00,0,none
417,Municipal Permits & Fees,misc,14539.74,SITE-001,K. Iyer,2025-04-10 18:34:00,0,none
418,Konkan Aggregates Pvt Ltd,materials,43234.38,SITE-006,N. Rao,2025-02-18 14:27:00,0,none
419,Sagar Labour Solutions,labor,79039.55,SITE-004,K. Iyer,2025-04-16 09:50:00,0,none
420,SafeSite PPE & Consumables,misc,3403.69,SITE-009,N. Rao,2025-04-08 10:19:00,0,none
421,Municipal Permits & Fees,misc,10542.49,SITE-004,N. Rao,2025-03-31 13:29:00,0,none
422,Goa Timber & Plywood,materials,16391.64,SITE-001,J. D'Souza,2025-01-14 17:08:00,0,none
423,Shree Cement Suppliers,materials,22556.39,SITE-005,M. Sharma,2025-02-07 09:25:00,0,none
424,Zenith Office & Site Supplies,misc,10727.64,SITE-006,N. Rao,2025-04-06 13:37:00,1,duplicate
425,Union Skilled Workforce,labor,46416.1,SITE-006,R. Mehta,2025-03-18 15:04:00,0,none
426,Union Skilled Workforce,labor,67561.14,SITE-006,S. Kulkarni,2025-02-27 18:20:00,0,none
427,Everest Manpower Contractors,labor,231616.11,SITE-008,J. D'Souza,2025-03-12 18:34:00,1,unusual_approver
428,Goa Timber & Plywood,materials,37589.89,SITE-001,K. Iyer,2025-06-19 13:30:00,0,none
429,Konkan Aggregates Pvt Ltd,materials,11402.71,SITE-005,R. Mehta,2025-06-05 15:33:00,0,none
430,Union Skilled Workforce,labor,71677.07,SITE-003,R. Mehta,2025-03-05 15:24:00,0,none
431,BuildRight Steel & Rebar,materials,42108.53,SITE-003,K. Iyer,2025-05-21 14:44:00,0,none
432,Everest Manpower Contractors,labor,44025.35,SITE-004,P. Singh,2025-04-16 09:51:00,0,none
433,Everest Manpower Contractors,labor,29800.54,SITE-002,P. Singh,2025-06-26 16:20:00,0,none
434,Union Skilled Workforce,labor,69955.53,SITE-001,S. Kulkarni,2025-02-18 09:29:00,0,none
435,BuildRight Steel & Rebar,materials,88932.45,SITE-010,K. Iyer,2025-02-04 08:03:00,0,none
436,PowerLift Cranes & Equipment,equipment,45888.82,SITE-003,R. Mehta,2025-04-09 13:50:00,0,none
437,PowerLift Cranes & Equipment,equipment,109873.02,SITE-001,R. Mehta,2025-04-09 15:32:00,0,none
438,BuildRight Steel & Rebar,materials,27117.33,SITE-009,R. Mehta,2025-04-15 09:22:00,0,none
439,Konkan Aggregates Pvt Ltd,materials,32438.14,SITE-008,N. Rao,2025-02-20 11:14:00,0,none
440,Shree Cement Suppliers,materials,36284.17,SITE-010,J. D'Souza,2025-01-28 09:46:00,0,none
441,Municipal Permits & Fees,misc,20271.74,SITE-005,K. Iyer,2025-04-11 16:07:00,0,none
442,Union Skilled Workforce,labor,104139.66,SITE-009,S. Kulkarni,2025-03-21 09:14:00,0,none
443,SafeSite PPE & Consumables,misc,6667.8,SITE-010,R. Mehta,2025-01-09 17:56:00,0,none
444,Shree Cement Suppliers,materials,31563.68,SITE-002,M. Sharma,2025-02-07 17:58:00,0,none
445,PowerLift Cranes & Equipment,equipment,256145.21,SITE-004,R. Mehta,2025-01-29 17:19:00,0,none
446,Everest Manpower Contractors,labor,57406.43,SITE-006,A. Fernandes,2025-03-12 15:09:00,0,none
447,BuildRight Steel & Rebar,materials,67672.48,SITE-009,K. Iyer,2025-02-13 10:51:00,0,none
448,TerraMove Heavy Machinery,equipment,74970.26,SITE-010,J. D'Souza,2025-03-13 15:12:00,0,none
449,Everest Manpower Contractors,labor,68045.94,SITE-007,A. Fernandes,2025-06-03 17:21:00,0,none
450,Zenith Office & Site Supplies,misc,12890.42,SITE-007,N. Rao,2025-05-01 09:42:00,0,none
451,SafeSite PPE & Consumables,misc,8483.8,SITE-009,R. Mehta,2025-02-28 09:18:00,0,none
452,Sagar Labour Solutions,labor,28100.61,SITE-010,K. Iyer,2025-04-16 11:26:00,0,none
453,Zenith Office & Site Supplies,misc,7086.43,SITE-005,S. Kulkarni,2025-01-22 16:42:00,0,none
454,Zenith Office & Site Supplies,misc,8375.69,SITE-006,J. D'Souza,2025-01-13 18:52:00,0,none
455,PowerLift Cranes & Equipment,equipment,167911.58,SITE-009,K. Iyer,2025-06-18 11:23:00,0,none
456,Union Skilled Workforce,labor,29918.9,SITE-003,S. Kulkarni,2025-02-22 11:14:00,1,duplicate
457,Shree Cement Suppliers,materials,43954.56,SITE-001,M. Sharma,2025-03-27 15:20:00,0,none
458,SafeSite PPE & Consumables,misc,26344.23,SITE-001,A. Fernandes,2025-01-10 11:08:00,1,unusual_approver
459,Goa Timber & Plywood,materials,12188.51,SITE-001,J. D'Souza,2025-03-03 10:34:00,0,none
460,BuildRight Steel & Rebar,materials,46548.9,SITE-003,R. Mehta,2025-01-03 12:27:00,0,none
461,PowerLift Cranes & Equipment,equipment,68174.23,SITE-007,M. Sharma,2025-01-20 12:00:00,0,none
462,Konkan Aggregates Pvt Ltd,materials,17849.95,SITE-006,N. Rao,2025-03-12 14:39:00,0,none
463,Municipal Permits & Fees,misc,13268.14,SITE-008,N. Rao,2025-05-23 12:44:00,0,none
464,PowerLift Cranes & Equipment,equipment,171968.97,SITE-006,R. Mehta,2025-06-16 15:47:00,0,none
465,BuildRight Steel & Rebar,materials,42342.75,SITE-007,R. Mehta,2025-03-03 13:09:00,0,none
466,Union Skilled Workforce,labor,45660.8,SITE-001,R. Mehta,2025-02-14 15:00:00,0,none
467,Goa Timber & Plywood,materials,27425.04,SITE-004,N. Rao,2025-02-03 13:19:00,0,none
468,Union Skilled Workforce,labor,53121.16,SITE-006,S. Kulkarni,2025-06-27 13:58:00,0,none
469,TerraMove Heavy Machinery,equipment,360539.67,SITE-006,J. D'Souza,2025-01-08 12:22:00,0,none
470,Shree Cement Suppliers,materials,36780.2,SITE-006,J. D'Souza,2025-05-21 08:38:00,0,none
471,TerraMove Heavy Machinery,equipment,459713.24,SITE-007,J. D'Souza,2025-04-21 17:16:00,0,none
472,BuildRight Steel & Rebar,materials,34524.9,SITE-009,K. Iyer,2025-01-02 13:58:00,0,none
473,PowerLift Cranes & Equipment,equipment,62865.22,SITE-004,K. Iyer,2025-04-01 18:04:00,0,none
474,BuildRight Steel & Rebar,materials,86635.87,SITE-001,R. Mehta,2025-03-05 18:23:00,0,none
475,Goa Timber & Plywood,materials,12371.52,SITE-006,J. D'Souza,2025-04-02 09:27:00,0,none
476,Municipal Permits & Fees,misc,25618.6,SITE-010,K. Iyer,2025-03-27 14:21:00,0,none
477,SafeSite PPE & Consumables,misc,28729.86,SITE-006,N. Rao,2025-06-17 15:56:00,0,none
478,TerraMove Heavy Machinery,equipment,92440.7,SITE-004,M. Sharma,2025-03-13 09:22:00,0,none
479,BuildRight Steel & Rebar,materials,40508.23,SITE-005,R. Mehta,2025-05-28 11:14:00,0,none
480,PowerLift Cranes & Equipment,equipment,325326.38,SITE-004,M. Sharma,2025-05-13 16:08:00,0,none
481,Union Skilled Workforce,labor,50851.59,SITE-005,R. Mehta,2025-01-21 15:49:00,0,none
482,Municipal Permits & Fees,misc,13482.16,SITE-007,J. D'Souza,2025-04-29 15:11:00,0,none
483,Sagar Labour Solutions,labor,37160.91,SITE-009,K. Iyer,2025-06-16 13:20:00,0,none
484,Zenith Office & Site Supplies,misc,6605.62,SITE-009,J. D'Souza,2025-02-13 18:31:00,0,none
485,Union Skilled Workforce,labor,52972.02,SITE-004,S. Kulkarni,2025-04-25 15:28:00,0,none
486,Zenith Office & Site Supplies,misc,3035.38,SITE-008,J. D'Souza,2025-04-22 14:32:00,0,none
487,SafeSite PPE & Consumables,misc,8968.75,SITE-010,N. Rao,2025-04-21 18:21:00,0,none
